id,user_input,bot_response,category,is_crisis
07345,I want to be more present in the moment.,"I'm really sorry you're going through this. You don't have to handle everything alone. Bringing attention back kindly when it wanders is the practice—no need for perfection. Can we identify a tiny, doable next step that aligns with your values?",mindfulness,FALSE
08747,I procrastinate and then feel guilty.,"I'm really sorry you're going through this. Reaching out already shows strength. Can we identify a tiny, doable next step that aligns with your values?",procrastination,FALSE
09674,I feel like I might do something to end it.,"I'm really concerned for your safety. You deserve care and immediate support. Please contact emergency services or a crisis hotline in your area right now. If possible, let someone nearby know how you’re feeling so they can be with you.",crisis,TRUE
08887,I feel rage building up inside me.,That sounds really hard to carry. You're doing your best in a tough moment. What would being kind to yourself look like in the next hour?,anger,FALSE
01024,I feel like I can't keep up with studies.,Your feelings are completely valid. You don't have to handle everything alone. What would being kind to yourself look like in the next hour?,academic-stress,FALSE
06917,I can’t handle the pressure at work.,Your feelings are completely valid. Small steps still count and add up. Breaking tasks into tiny chunks and blocking 25 minutes can make things feel more manageable. What is one personal strength you can lean on right now?,work-stress,FALSE
04024,I feel like I can't keep up with studies.,"Your feelings are completely valid. It's okay to take this one step at a time. Could you ask a classmate or teacher for a small piece of support on the hardest topic? Could we notice one small thing that went well recently, no matter how small?",academic-stress,FALSE
07101,I'm terrified something is wrong with my health.,"That sounds really hard to carry. You don't have to handle everything alone. Can we identify a tiny, doable next step that aligns with your values?",health-anxiety,FALSE
02127,I turn to distractions that don't help.,I'm really sorry you're going through this. It's okay to take this one step at a time. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,coping-skills,FALSE
08663,I'm overwhelmed and don't know where to start.,It's understandable to feel this way. Reaching out already shows strength. What would being kind to yourself look like in the next hour?,overwhelm,FALSE
07471,I feel stuck and unmotivated.,That sounds really hard to carry. Reaching out already shows strength. What is one personal strength you can lean on right now?,motivation,FALSE
02050,I can't seem to get started on anything.,Your feelings are completely valid. You don't have to handle everything alone. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,procrastination,FALSE
01955,I want my life to feel meaningful.,"Thank you for sharing this with me. You're doing your best in a tough moment. Could we reframe this setback as practice, not a verdict on your worth?",purpose-meaning,FALSE
01838,I feel rage building up inside me.,"Thank you for sharing this with me. It's okay to take this one step at a time. Could we reframe this setback as practice, not a verdict on your worth?",anger,FALSE
03149,I obsess over tiny mistakes.,"That sounds really hard to carry. It's okay to take this one step at a time. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",perfectionism,FALSE
01899,I'm overwhelmed and don't know where to start.,"I'm really sorry you're going through this. You don't have to handle everything alone. Could we notice one small thing that went well recently, no matter how small?",overwhelm,FALSE
